exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
Russia,United States,2445073.2409048695,2015,0.0015504099343651467,1577049518.7816665,RUS,USA
Slovakia,United States,360544.83640035946,2015,0.00022861985759261048,1577049518.7816665,SVK,USA
South Korea,United States,4957035.685101409,2015,0.0031432340114030894,1577049518.7816665,KOR,USA
Spain,United States,1622153.5102419103,2015,0.001028600237927271,1577049518.7816665,ESP,USA
Sweden,United States,468052.956389717,2015,0.00029679027247749744,1577049518.7816665,SWE,USA
Taiwan,United States,1303280.1265652128,2015,0.0008264040609023163,1577049518.7816665,TWN,USA
United Kingdom,United States,1007108.9736994739,2015,0.0006386032662293988,1577049518.7816665,GBR,USA
United States,United States,7361047.29214622,2015,0.004667606948596593,1577049518.7816665,USA,USA
Australia,Australia,65962.54505739475,2016,4.160539081220968e-05,1585432651.1466663,AUS,AUS
Austria,Australia,46715.7375729938,2016,2.9465608355679177e-05,1585432651.1466663,AUT,AUS
Belgium,Australia,99366.85966851091,2016,6.267491690463401e-05,1585432651.1466663,BEL,AUS
Brazil,Australia,141557.8341274642,2016,8.928656415968366e-05,1585432651.1466663,BRA,AUS
Canada,Australia,117580.58233590743,2016,7.416308870065664e-05,1585432651.1466663,CAN,AUS
China,Australia,4134765.5348877753,2016,0.0026079729920393028,1585432651.1466663,CHN,AUS
Czech Republic,Australia,48091.340811770344,2016,3.03332599949851e-05,1585432651.1466663,CZE,AUS
Finland,Australia,24398.36236600884,2016,1.538908786088308e-05,1585432651.1466663,FIN,AUS
France,Australia,147186.91774582866,2016,9.283706730738485e-05,1585432651.1466663,FRA,AUS
Germany,Australia,348865.00830297667,2016,0.00022004404163788324,1585432651.1466663,DEU,AUS
Greece,Australia,37388.12300838261,2016,2.3582283978661345e-05,1585432651.1466663,GRC,AUS
India,Australia,309586.1760756227,2016,0.0001952692067062666,1585432651.1466663,IND,AUS
Indonesia,Australia,67981.23585477876,2016,4.2878665205747614e-05,1585432651.1466663,IDN,AUS
Italy,Australia,245080.6365097226,2016,0.00015458281140638027,1585432651.1466663,ITA,AUS
Japan,Australia,840510.0001966615,2016,0.0005301455092329286,1585432651.1466663,JPN,AUS
Mexico,Australia,134122.09326496674,2016,8.459652522481025e-05,1585432651.1466663,MEX,AUS
Netherlands,Australia,74352.0603700629,2016,4.6897015976230635e-05,1585432651.1466663,NLD,AUS
Poland,Australia,84752.13601697738,2016,5.345678730388219e-05,1585432651.1466663,POL,AUS
RoW Africa,Australia,176332.45253311621,2016,0.00011122039930588254,1585432651.1466663,RoW Africa,AUS
RoW America,Australia,183615.42296946992,2016,0.00011581407941653643,1585432651.1466663,RoW America,AUS
RoW Asia and Pacific,Australia,302302.6338571272,2016,0.00019067516594822645,1585432651.1466663,RoW Asia and Pacific,AUS
RoW EU27,Australia,153091.830463968,2016,9.656154763385512e-05,1585432651.1466663,RoW EU27,AUS
RoW Europe,Australia,233343.19032504695,2016,0.0001471795034347761,1585432651.1466663,RoW Europe,AUS
RoW Middle East,Australia,450164.18480070133,2016,0.0002839377531900327,1585432651.1466663,RoW Middle East,AUS
Russia,Australia,233919.63737232774,2016,0.0001475430931759511,1585432651.1466663,RUS,AUS
Slovakia,Australia,34554.433470404394,2016,2.179495511550923e-05,1585432651.1466663,SVK,AUS
South Korea,Australia,474120.16211281286,2016,0.00029904780992740676,1585432651.1466663,KOR,AUS
Spain,Australia,155129.1878563946,2016,9.784659584511344e-05,1585432651.1466663,ESP,AUS
Sweden,Australia,44811.73093275004,2016,2.826467015192345e-05,1585432651.1466663,SWE,AUS
Taiwan,Australia,124620.14093074284,2016,7.8603238580088e-05,1585432651.1466663,TWN,AUS
United Kingdom,Australia,96148.72334268258,2016,6.0645101053736274e-05,1585432651.1466663,GBR,AUS
United States,Australia,702240.8686788621,2016,0.0004429332700893762,1585432651.1466663,USA,AUS
Australia,Austria,48537.916610389555,2016,3.0614934399947196e-05,1585432651.1466663,AUS,AUT
Austria,Austria,34375.333173928,2016,2.1681988918965425e-05,1585432651.1466663,AUT,AUT
Belgium,Austria,73118.16148110117,2016,4.611874331477806e-05,1585432651.1466663,BEL,AUT
Brazil,Austria,104163.99329766395,2016,6.57006737071595e-05,1585432651.1466663,BRA,AUT
Canada,Austria,86520.56056009492,2016,5.4572208095701077e-05,1585432651.1466663,CAN,AUT
China,Austria,3042528.0772154615,2016,0.0019190522378954092,1585432651.1466663,CHN,AUT
Czech Republic,Austria,35387.55491571116,2016,2.2320440348012933e-05,1585432651.1466663,CZE,AUT
Finland,Austria,17953.303793637373,2016,1.1323914504127703e-05,1585432651.1466663,FIN,AUT
France,Austria,108306.1016727621,2016,6.831327814172968e-05,1585432651.1466663,FRA,AUT
Germany,Austria,256709.01873733432,2016,0.00016191732808812104,1585432651.1466663,DEU,AUT
Greece,Austria,27511.69520902462,2016,1.7352799684759078e-05,1585432651.1466663,GRC,AUT
India,Austria,227806.0590372113,2016,0.00014368699854418304,1585432651.1466663,IND,AUT
Indonesia,Austria,50023.35083105437,2016,3.155186112439082e-05,1585432651.1466663,IDN,AUT
Italy,Austria,180340.26880738355,2016,0.00011374829998420444,1585432651.1466663,ITA,AUT
Japan,Austria,618481.3325140714,2016,0.0003901025578517977,1585432651.1466663,JPN,AUT
Mexico,Austria,98692.47052411863,2016,6.224955090507261e-05,1585432651.1466663,MEX,AUT
Netherlands,Austria,54711.260125225665,2016,3.4508725479859186e-05,1585432651.1466663,NLD,AUT
Poland,Austria,62364.055067096946,2016,3.933566968107542e-05,1585432651.1466663,POL,AUT
RoW Africa,Austria,129752.56202946065,2016,8.184047549141676e-05,1585432651.1466663,RoW Africa,AUT
RoW America,Austria,135111.66685557392,2016,8.522069149884999e-05,1585432651.1466663,RoW America,AUT
RoW Asia and Pacific,Austria,222446.53583392117,2016,0.0001403065186484184,1585432651.1466663,RoW Asia and Pacific,AUT
RoW EU27,Austria,112651.17178932566,2016,7.105389920401257e-05,1585432651.1466663,RoW EU27,AUT
RoW Europe,Austria,171703.38101592244,2016,0.00010830064644609012,1585432651.1466663,RoW Europe,AUT
RoW Middle East,Austria,331249.0559729768,2016,0.00020893290909166054,1585432651.1466663,RoW Middle East,AUT
Russia,Austria,172127.55271671884,2016,0.00010856818963090444,1585432651.1466663,RUS,AUT
Slovakia,Austria,25426.552170043557,2016,1.6037611027913277e-05,1585432651.1466663,SVK,AUT
South Korea,Austria,348876.83443117695,2016,0.00022005150088138484,1585432651.1466663,KOR,AUT
Spain,Austria,114150.34272729856,2016,7.199949026200462e-05,1585432651.1466663,ESP,AUT
Sweden,Austria,32974.292602796144,2016,2.079829286910891e-05,1585432651.1466663,SWE,AUT
Taiwan,Austria,91700.55114382588,2016,5.783944911031278e-05,1585432651.1466663,TWN,AUT
United Kingdom,Austria,70750.12574100865,2016,4.462512216450098e-05,1585432651.1466663,GBR,AUT
United States,Austria,516737.2955641527,2016,0.00032592825383684495,1585432651.1466663,USA,AUT
Australia,Belgium,106329.8064293036,2016,6.706674443244273e-05,1585432651.1466663,AUS,BEL
Austria,Belgium,75304.47509440874,2016,4.7497744568301074e-05,1585432651.1466663,AUT,BEL
Belgium,Belgium,160176.6435234377,2016,0.00010103024143446884,1585432651.1466663,BEL,BEL
Brazil,Belgium,228187.33313147,2016,0.00014392748437874872,1585432651.1466663,BRA,BEL
Canada,Belgium,189536.65937046116,2016,0.00011954885578607108,1585432651.1466663,CAN,BEL
China,Belgium,6665128.119193713,2016,0.004203980607043226,1585432651.1466663,CHN,BEL
Czech Republic,Belgium,77521.91596967739,2016,4.889637911368203e-05,1585432651.1466663,CZE,BEL
Finland,Belgium,39329.49073052322,2016,2.480678741041325e-05,1585432651.1466663,FIN,BEL
France,Belgium,237261.25772191703,2016,0.00014965079566786865,1585432651.1466663,FRA,BEL
Germany,Belgium,562360.782814376,2016,0.0003547049333238141,1585432651.1466663,DEU,BEL
Greece,Belgium,60268.61994956423,2016,3.8013989371276586e-05,1585432651.1466663,GRC,BEL
India,Belgium,499044.3827524628,2016,0.00031476857903205683,1585432651.1466663,IND,BEL
Indonesia,Belgium,109583.88135462732,2016,6.91192282910098e-05,1585432651.1466663,IDN,BEL
Italy,Belgium,395063.2342270085,2016,0.0002491832333220074,1585432651.1466663,ITA,BEL
Japan,Belgium,1354878.967156698,2016,0.0008545799571976646,1585432651.1466663,JPN,BEL
Mexico,Belgium,216201.1198774117,2016,0.00013636726840527975,1585432651.1466663,MEX,BEL
Netherlands,Belgium,119853.47213302077,2016,7.559669724622903e-05,1585432651.1466663,NLD,BEL
Poland,Belgium,136618.1105834719,2016,8.617086981566997e-05,1585432651.1466663,POL,BEL
RoW Africa,Belgium,284243.05528760515,2016,0.00017928421940977815,1585432651.1466663,RoW Africa,BEL
RoW America,Belgium,295982.99778943637,2016,0.00018668910191509317,1585432651.1466663,RoW America,BEL
RoW Asia and Pacific,Belgium,487303.5198208425,2016,0.00030736311597241267,1585432651.1466663,RoW Asia and Pacific,BEL
RoW EU27,Belgium,246779.81265711083,2016,0.0001556545542812096,1585432651.1466663,RoW EU27,BEL
RoW Europe,Belgium,376142.79580535146,2016,0.00023724930575468197,1585432651.1466663,RoW Europe,BEL
RoW Middle East,Belgium,725652.2583657134,2016,0.0004576998321820132,1585432651.1466663,RoW Middle East,BEL
Russia,Belgium,377072.0115152384,2016,0.0002378354017387749,1585432651.1466663,RUS,BEL
Slovakia,Belgium,55700.798851068095,2016,3.513286976320465e-05,1585432651.1466663,SVK,BEL
South Korea,Belgium,764268.6391441226,2016,0.00048205683072779175,1585432651.1466663,KOR,BEL
Spain,Belgium,250063.96890145342,2016,0.00015772601171080609,1585432651.1466663,ESP,BEL
Sweden,Belgium,72235.28104355553,2016,4.5561872963390316e-05,1585432651.1466663,SWE,BEL
Taiwan,Belgium,200884.23380989293,2016,0.00012670625501789884,1585432651.1466663,TWN,BEL
United Kingdom,Belgium,154989.09425871083,2016,9.775823283733608e-05,1585432651.1466663,GBR,BEL
United States,Belgium,1131992.9330713998,2016,0.0007139962282552238,1585432651.1466663,USA,BEL
Australia,Brazil,149748.2228227885,2016,9.445259167236331e-05,1585432651.1466663,AUS,BRA
Austria,Brazil,106054.09586972886,2016,6.689284202203423e-05,1585432651.1466663,AUT,BRA
Belgium,Brazil,225582.72601670137,2016,0.00014228464757146787,1585432651.1466663,BEL,BRA
Brazil,Brazil,321364.7068990695,2016,0.0002026984285120166,1585432651.1466663,BRA,BRA
Canada,Brazil,266931.521164468,2016,0.00016836509641163846,1585432651.1466663,CAN,BRA
China,Brazil,9386747.813496947,2016,0.005920622239429703,1585432651.1466663,CHN,BRA
Czech Republic,Brazil,109176.99560418967,2016,6.886258809242212e-05,1585432651.1466663,CZE,BRA
Finland,Brazil,55389.17758380976,2016,3.4936316937682254e-05,1585432651.1466663,FIN,BRA
France,Brazil,334143.8564705936,2016,0.00021075878324375598,1585432651.1466663,FRA,BRA
Germany,Brazil,791993.6090920232,2016,0.0004995441518876332,1585432651.1466663,DEU,BRA
Greece,Brazil,84878.5417080237,2016,5.353651676508313e-05,1585432651.1466663,GRC,BRA
India,Brazil,702822.7616023956,2016,0.0004433002947769986,1585432651.1466663,IND,BRA
Indonesia,Brazil,154331.05668898227,2016,9.734318047339451e-05,1585432651.1466663,IDN,BRA
Italy,Brazil,556382.242686056,2016,0.0003509340130491521,1585432651.1466663,ITA,BRA
Japan,Brazil,1908126.4421423748,2016,0.0012035367385440938,1585432651.1466663,JPN,BRA
Mexico,Brazil,304484.0733763239,2016,0.00019205109290268836,1585432651.1466663,MEX,BRA
Netherlands,Brazil,168794.097695032,2016,0.00010646563735958852,1585432651.1466663,NLD,BRA
Poland,Brazil,192404.369945874,2016,0.00012135764316870683,1585432651.1466663,POL,BRA
RoW Africa,Brazil,400310.06056474854,2016,0.00025249263049756404,1585432651.1466663,RoW Africa,BRA
RoW America,Brazil,416843.8663808001,2016,0.00026292120707828063,1585432651.1466663,RoW America,BRA
RoW Asia and Pacific,Brazil,686287.6727630015,2016,0.0004328709089387323,1585432651.1466663,RoW Asia and Pacific,BRA
RoW EU27,Brazil,347549.19116277865,2016,0.00021921409964113783,1585432651.1466663,RoW EU27,BRA
RoW Europe,Brazil,529735.8909379119,2016,0.00033412702239655513,1585432651.1466663,RoW Europe,BRA
RoW Middle East,Brazil,1021963.0686191539,2016,0.0006445956994010548,1585432651.1466663,RoW Middle East,BRA
Russia,Brazil,531044.5398824791,2016,0.0003349524431065555,1585432651.1466663,RUS,BRA
Slovakia,Brazil,78445.50450653504,2016,4.9478925799717334e-05,1585432651.1466663,SVK,BRA
South Korea,Brazil,1076347.9527086827,2016,0.0006788985655935701,1585432651.1466663,KOR,BRA
Spain,Brazil,352174.39269108605,2016,0.00022213141153386455,1585432651.1466663,ESP,BRA
Sweden,Brazil,101731.63206662363,2016,6.416647972592597e-05,1585432651.1466663,SWE,BRA
Taiwan,Brazil,282912.73440527474,2016,0.00017844512928421002,1585432651.1466663,TWN,BRA
United Kingdom,Brazil,218276.90521353617,2016,0.00013767655475977936,1585432651.1466663,GBR,BRA
United States,Brazil,1594227.7456945512,2016,0.001005547441287729,1585432651.1466663,USA,BRA
Australia,Canada,118095.41637093734,2016,7.448781648689061e-05,1585432651.1466663,AUS,CAN
Austria,Canada,83637.07019216013,2016,5.2753467724831774e-05,1585432651.1466663,AUT,CAN
Belgium,Canada,177900.51624621803,2016,0.00011220944397578242,1585432651.1466663,BEL,CAN
Brazil,Canada,253436.72348595675,2016,0.00015985335189272045,1585432651.1466663,BRA,CAN
Canada,Canada,210509.2727095598,2016,0.00013277717760972607,1585432651.1466663,CAN,CAN
China,Canada,7402638.114155414,2016,0.004669159619490267,1585432651.1466663,CHN,CAN
Czech Republic,Canada,86099.87533577264,2016,5.430686398031527e-05,1585432651.1466663,CZE,CAN
Finland,Canada,43681.37342211722,2016,2.7551705454359484e-05,1585432651.1466663,FIN,CAN
France,Canada,263514.70449028455,2016,0.00016620996439028628,1585432651.1466663,FRA,CAN
Germany,Canada,624587.1499525565,2016,0.00039395375735501784,1585432651.1466663,DEU,CAN
Greece,Canada,66937.46847385759,2016,4.222031659651072e-05,1585432651.1466663,GRC,CAN
India,Canada,554264.6614699594,2016,0.0003495983642503431,1585432651.1466663,IND,CAN
Indonesia,Canada,121709.56064060399,2016,7.676741143975898e-05,1585432651.1466663,IDN,CAN
Italy,Canada,438777.7849592535,2016,0.00027675586512104875,1585432651.1466663,ITA,CAN
Japan,Canada,1504799.087215567,2016,0.0009491409717891321,1585432651.1466663,JPN,CAN
Mexico,Canada,240124.21274341916,2016,0.00015145658351980388,1585432651.1466663,MEX,CAN
Netherlands,Canada,133115.49869621283,2016,8.396162309382039e-05,1585432651.1466663,NLD,CAN
Poland,Canada,151735.18668425787,2016,9.570585453410158e-05,1585432651.1466663,POL,CAN
RoW Africa,Canada,315695.1243699814,2016,0.00019912238097383354,1585432651.1466663,RoW Africa,CAN
RoW America,Canada,328734.12103312294,2016,0.00020734663235008158,1585432651.1466663,RoW America,CAN
RoW Asia and Pacific,Canada,541224.6467556875,2016,0.000341373470745822,1585432651.1466663,RoW Asia and Pacific,CAN
RoW EU27,Canada,274086.50304945617,2016,0.00017287804868357085,1585432651.1466663,RoW EU27,CAN
RoW Europe,Canada,417763.7662255481,2016,0.0002635014271488605,1585432651.1466663,RoW Europe,CAN
RoW Middle East,Canada,805947.1573450014,2016,0.0005083452499619577,1585432651.1466663,RoW Middle East,CAN
Russia,Canada,418795.7981266573,2016,0.00026415237369040097,1585432651.1466663,RUS,CAN
Slovakia,Canada,61864.198934999964,2016,3.902038909710646e-05,1585432651.1466663,SVK,CAN
South Korea,Canada,848836.5218523948,2016,0.0005353974016105148,1585432651.1466663,KOR,CAN
Spain,Canada,277734.061709651,2016,0.00017517871951784232,1585432651.1466663,ESP,CAN
Sweden,Canada,80228.25846796128,2016,5.06033847668875e-05,1585432651.1466663,SWE,CAN
Taiwan,Canada,223112.48073229304,2016,0.00014072655850182387,1585432651.1466663,TWN,CAN
United Kingdom,Canada,172138.95349478928,2016,0.00010857538058793576,1585432651.1466663,GBR,CAN
United States,Canada,1257250.255469603,2016,0.000793001364365932,1585432651.1466663,USA,CAN
Australia,China,3967166.4339772062,2016,0.002502261090124483,1585432651.1466663,AUS,CHN
Austria,China,2809611.0668016598,2016,0.001772141544309438,1585432651.1466663,AUT,CHN
Belgium,China,5976192.634899476,2016,0.0037694396104288545,1585432651.1466663,BEL,CHN
Brazil,China,8513672.310064081,2016,0.005369936278218161,1585432651.1466663,BRA,CHN
Canada,China,7071615.128289972,2016,0.004460369302458491,1585432651.1466663,CAN,CHN
China,China,248676016.38868162,2016,0.1568505708576308,1585432651.1466663,CHN,CHN
Czech Republic,China,2892343.7240775703,2016,0.0018243245602300917,1585432651.1466663,CZE,CHN
Finland,China,1467383.7069341096,2016,0.0009255414954856785,1585432651.1466663,FIN,CHN
France,China,8852220.688048076,2016,0.005583473181056096,1585432651.1466663,FRA,CHN
Germany,China,20981688.191091813,2016,0.013234045719896571,1585432651.1466663,DEU,CHN
Greece,China,2248623.0980448816,2016,0.0014183025033693874,1585432651.1466663,GRC,CHN
India,China,18619352.386792574,2016,0.011744019762256128,1585432651.1466663,IND,CHN
Indonesia,China,4088576.0042360704,2016,0.0025788392848343335,1585432651.1466663,IDN,CHN
Italy,China,14739814.327329213,2016,0.009297029625741984,1585432651.1466663,ITA,CHN
Japan,China,50550551.844406985,2016,0.03188438929136866,1585432651.1466663,JPN,CHN
Mexico,China,8066466.491200074,2016,0.005087864492614045,1585432651.1466663,MEX,CHN
Netherlands,China,4471734.47627241,2016,0.0028205136768428615,1585432651.1466663,NLD,CHN
Poland,China,5097223.500986341,2016,0.003215036285079513,1585432651.1466663,POL,CHN
RoW Africa,China,10605112.01620582,2016,0.006689096511627699,1585432651.1466663,RoW Africa,CHN
RoW America,China,11043129.519186264,2016,0.006965372834474745,1585432651.1466663,RoW America,CHN
RoW Asia and Pacific,China,18181300.702396777,2016,0.011467721879732403,1585432651.1466663,RoW Asia and Pacific,CHN
RoW EU27,China,9207358.020932991,2016,0.005807473445354968,1585432651.1466663,RoW EU27,CHN
RoW Europe,China,14033892.639004592,2016,0.008851774705695988,1585432651.1466663,RoW Europe,CHN
RoW Middle East,China,27074095.21160195,2016,0.017076786700476097,1585432651.1466663,RoW Middle East,CHN
Russia,China,14068561.707821466,2016,0.008873641966214308,1585432651.1466663,RUS,CHN
Slovakia,China,2078197.413035389,2016,0.0013108077542949112,1585432651.1466663,SVK,CHN
South Korea,China,28514872.891374815,2016,0.017985546639746188,1585432651.1466663,KOR,CHN
Spain,China,9329890.01348203,2016,0.005884759599680362,1585432651.1466663,ESP,CHN
Sweden,China,2695099.246193523,2016,0.0016999140545290834,1585432651.1466663,SWE,CHN
Taiwan,China,7494993.341905648,2016,0.004727412001061593,1585432651.1466663,TWN,CHN
United Kingdom,China,5782645.146939075,2016,0.003647360953968476,1585432651.1466663,GBR,CHN
United States,China,42234670.98460212,2016,0.026639208517659732,1585432651.1466663,USA,CHN
Australia,Czech Republic,52598.38565236932,2016,3.317604542477882e-05,1585432651.1466663,AUS,CZE
Austria,Czech Republic,37251.02080751366,2016,2.3495807772453667e-05,1585432651.1466663,AUT,CZE
Belgium,Czech Republic,79234.91250980907,2016,4.9976839099726074e-05,1585432651.1466663,BEL,CZE
Brazil,Czech Republic,112877.90432739172,2016,7.119690908708901e-05,1585432651.1466663,BRA,CZE
Canada,Czech Republic,93758.49269335571,2016,5.913748062747715e-05,1585432651.1466663,CAN,CZE
China,Czech Republic,3297052.790549937,2016,0.002079591831393998,1585432651.1466663,CHN,CZE
Czech Republic,Czech Republic,38347.92906285361,2016,2.418767459792027e-05,1585432651.1466663,CZE,CZE
Finland,Czech Republic,19455.201156213043,2016,1.2271225234412855e-05,1585432651.1466663,FIN,CZE
France,Czech Republic,117366.5196533484,2016,7.40280702358835e-05,1585432651.1466663,FRA,CZE
Germany,Czech Republic,278184.17976836796,2016,0.0001754626281773438,1585432651.1466663,DEU,CZE
Greece,Czech Republic,29813.20200503765,2016,1.8804458192200854e-05,1585432651.1466663,GRC,CZE
India,Czech Republic,246863.32074161936,2016,0.00015570722639216187,1585432651.1466663,IND,CZE
Indonesia,Czech Republic,54208.0848675253,2016,3.419135138179426e-05,1585432651.1466663,IDN,CZE
Italy,Czech Republic,195426.7475906325,2016,0.00012326398566933123,1585432651.1466663,ITA,CZE
Japan,Czech Republic,670220.7967952255,2016,0.0004227368449303017,1585432651.1466663,JPN,CZE
Mexico,Czech Republic,106948.65600346288,2016,6.745707925600757e-05,1585432651.1466663,MEX,CZE
Netherlands,Czech Republic,59288.16698141341,2016,3.739557586286189e-05,1585432651.1466663,NLD,CZE
Poland,Czech Republic,67581.16267937157,2016,4.26263219888233e-05,1585432651.1466663,POL,CZE
RoW Africa,Czech Republic,140607.09988477887,2016,8.868689551907778e-05,1585432651.1466663,RoW Africa,CZE
RoW America,Czech Republic,146414.52374774843,2016,9.234988546618737e-05,1585432651.1466663,RoW America,CZE
RoW Asia and Pacific,Czech Republic,241055.4436367081,2016,0.00015204395056602653,1585432651.1466663,RoW Asia and Pacific,CZE
RoW EU27,Czech Republic,122075.0828341525,2016,7.699796187864652e-05,1585432651.1466663,RoW EU27,CZE
RoW Europe,Czech Republic,186067.34333353015,2016,0.00011736061017726404,1585432651.1466663,RoW Europe,CZE
RoW Middle East,Czech Republic,358959.91266410996,2016,0.00022641132841845518,1585432651.1466663,RoW Middle East,CZE
Russia,Czech Republic,186527.00039188034,2016,0.000117650535490722,1585432651.1466663,RUS,CZE
Slovakia,Czech Republic,27553.63054805553,2016,1.7379250091845485e-05,1585432651.1466663,SVK,CZE
South Korea,Czech Republic,378062.3591036228,2016,0.0002384600562062278,1585432651.1466663,KOR,CZE
Spain,Czech Republic,123699.66233090009,2016,7.802265346398294e-05,1585432651.1466663,ESP,CZE
Sweden,Czech Republic,35732.778843227235,2016,2.2538187804687542e-05,1585432651.1466663,SWE,CZE
Taiwan,Czech Republic,99371.82441101011,2016,6.267804837950026e-05,1585432651.1466663,TWN,CZE
United Kingdom,Czech Republic,76668.77517645613,2016,4.835826682451969e-05,1585432651.1466663,GBR,CZE
United States,Czech Republic,559965.3015314791,2016,0.00035319400109899555,1585432651.1466663,USA,CZE
Australia,Finland,28653.355876386588,2016,1.807289376541035e-05,1585432651.1466663,AUS,FIN
Austria,Finland,20292.771345500805,2016,1.2799516479507364e-05,1585432651.1466663,AUT,FIN
Belgium,Finland,43163.799016578676,2016,2.7225249199554707e-05,1585432651.1466663,BEL,FIN
Brazil,Finland,61491.069249784894,2016,3.8785040288725856e-05,1585432651.1466663,BRA,FIN
Canada,Finland,51075.62521457242,2016,3.221557546303333e-05,1585432651.1466663,CAN,FIN
China,Finland,1796093.7433877494,2016,0.001132872936664148,1585432651.1466663,CHN,FIN
Czech Republic,Finland,20890.318548403102,2016,1.317641498886386e-05,1585432651.1466663,CZE,FIN
Finland,Finland,10598.36550990454,2016,6.684841202330013e-06,1585432651.1466663,FIN,FIN
France,Finland,63936.27466015596,2016,4.0327335641734114e-05,1585432651.1466663,FRA,FIN
Germany,Finland,151542.87961489742,2016,9.558455826256248e-05,1585432651.1466663,DEU,FIN
Greece,Finland,16240.962711082806,2016,1.0243867943136221e-05,1585432651.1466663,GRC,FIN
India,Finland,134480.60764080222,2016,8.482265553414642e-05,1585432651.1466663,IND,FIN
Indonesia,Finland,29530.253520302613,2016,1.8625990513658726e-05,1585432651.1466663,IDN,FIN
Italy,Finland,106460.1588117186,2016,6.714896324023676e-05,1585432651.1466663,ITA,FIN
Japan,Finland,365107.70727934357,2016,0.00023028900471759486,1585432651.1466663,JPN,FIN
Mexico,Finland,58261.064958038616,2016,3.674773880549339e-05,1585432651.1466663,MEX,FIN
Netherlands,Finland,32297.66514050748,2016,2.03715150669744e-05,1585432651.1466663,NLD,FIN
Poland,Finland,36815.33676139964,2016,2.3221003260386302e-05,1585432651.1466663,POL,FIN
RoW Africa,Finland,76596.7515454534,2016,4.831283844826502e-05,1585432651.1466663,RoW Africa,FIN
RoW America,Finland,79760.38727103802,2016,5.030827844585591e-05,1585432651.1466663,RoW America,FIN
RoW Asia and Pacific,Finland,131316.72786186443,2016,8.282706160169556e-05,1585432651.1466663,RoW Asia and Pacific,FIN
RoW EU27,Finland,66501.2963210372,2016,4.194520421472337e-05,1585432651.1466663,RoW EU27,FIN
RoW Europe,Finland,101361.54956184696,2016,6.393305290422591e-05,1585432651.1466663,RoW Europe,FIN
RoW Middle East,Finland,195546.0478426245,2016,0.00012333923342703682,1585432651.1466663,RoW Middle East,FIN
Russia,Finland,101611.9552751724,2016,6.40909944687221e-05,1585432651.1466663,RUS,FIN
Slovakia,Finland,15010.041273029989,2016,9.467473286975613e-06,1585432651.1466663,SVK,FIN
South Korea,Finland,205952.24574222756,2016,0.00012990286632060487,1585432651.1466663,KOR,FIN
Spain,Finland,67386.30350923206,2016,4.250341599846252e-05,1585432651.1466663,ESP,FIN
Sweden,Finland,19465.695450400195,2016,1.2277844433392744e-05,1585432651.1466663,SWE,FIN
Taiwan,Finland,54133.530054602365,2016,3.414432648113448e-05,1585432651.1466663,TWN,FIN
United Kingdom,Finland,41765.88232836766,2016,2.6343523515906164e-05,1585432651.1466663,GBR,FIN
United States,Finland,305045.2147918833,2016,0.0001924050287290721,1585432651.1466663,USA,FIN
Australia,France,170525.18207511152,2016,0.0001075575061178278,1585432651.1466663,AUS,FRA
Austria,France,120768.67220748168,2016,7.617395297121929e-05,1585432651.1466663,AUT,FRA
Belgium,France,256881.41105307444,2016,0.00016202606327508432,1585432651.1466663,BEL,FRA
Brazil,France,365952.75944714487,2016,0.00023082201516568302,1585432651.1466663,BRA,FRA
Canada,France,303967.1892931272,2016,0.0001917250720636304,1585432651.1466663,CAN,FRA
China,France,10689121.09343777,2016,0.006742084620060556,1585432651.1466663,CHN,FRA
Czech Republic,France,124324.86426519521,2016,7.841699499204655e-05,1585432651.1466663,CZE,FRA
Finland,France,63074.208487160904,2016,3.9783593734834716e-05,1585432651.1466663,FIN,FRA
France,France,380504.96360254416,2016,0.00024000071105344237,1585432651.1466663,FRA,FRA
Germany,France,901879.5169306521,2016,0.000568853881165098,1585432651.1466663,DEU,FRA
Greece,France,96655.0991857862,2016,6.096449389753659e-05,1585432651.1466663,GRC,FRA
India,France,800336.5799437616,2016,0.0005048064194747831,1585432651.1466663,IND,FRA
Indonesia,France,175743.86557475245,2016,0.00011084915240495738,1585432651.1466663,IDN,FRA
Italy,France,633578.0266733895,2016,0.0003996246868103501,1585432651.1466663,ITA,FRA
Japan,France,2172871.2661811234,2016,0.0013705225918045722,1585432651.1466663,JPN,FRA
Mexico,France,346730.00865041546,2016,0.0002186974062882094,1585432651.1466663,MEX,FRA
Netherlands,France,192213.59692616222,2016,0.00012123731448771632,1585432651.1466663,NLD,FRA
Poland,France,219099.69274257362,2016,0.0001381955219504969,1585432651.1466663,POL,FRA
RoW Africa,France,455851.46468437207,2016,0.00028752496320463497,1585432651.1466663,RoW Africa,FRA
RoW America,France,474679.2674261113,2016,0.00029940046149724424,1585432651.1466663,RoW America,FRA
RoW Asia and Pacific,France,781507.3128819033,2016,0.0004929299975730139,1585432651.1466663,RoW Asia and Pacific,FRA
RoW EU27,France,395770.23587233975,2016,0.00024962916941700323,1585432651.1466663,RoW EU27,FRA
RoW Europe,France,603234.6013261651,2016,0.0003804857941394577,1585432651.1466663,RoW Europe,FRA
RoW Middle East,France,1163756.309638152,2016,0.0007340307447285531,1585432651.1466663,RoW Middle East,FRA
Russia,France,604724.8189925526,2016,0.00038142573798715735,1585432651.1466663,RUS,FRA
