exporter,importer,year,tonnes,exp_ISO3,imp_ISO3
Italy,Slovakia,2012,25677.74654846849,ITA,SVK
Italy,Slovakia,2013,23212.056763660985,ITA,SVK
Italy,Slovakia,2014,22720.557203179313,ITA,SVK
Italy,Slovakia,2015,21720.235380969178,ITA,SVK
Italy,Slovakia,2016,22871.57794511573,ITA,SVK
Italy,South Korea,2008,581870.7452620838,ITA,KOR
Italy,South Korea,2009,386989.3760224071,ITA,KOR
Italy,South Korea,2010,449292.0263023689,ITA,KOR
Italy,South Korea,2011,559125.238291736,ITA,KOR
Italy,South Korea,2012,542036.2515612924,ITA,KOR
Italy,South Korea,2013,499524.53988706425,ITA,KOR
Italy,South Korea,2014,490141.17798184266,ITA,KOR
Italy,South Korea,2015,437642.6514244232,ITA,KOR
Italy,South Korea,2016,475562.4679401191,ITA,KOR
Italy,Spain,2008,267755.85230193124,ITA,ESP
Italy,Spain,2009,156451.2447767178,ITA,ESP
Italy,Spain,2010,179418.50177772882,ITA,ESP
Italy,Spain,2011,204091.2573869006,ITA,ESP
Italy,Spain,2012,177470.55342703476,ITA,ESP
Italy,Spain,2013,160755.01024199597,ITA,ESP
Italy,Spain,2014,157525.00238567387,ITA,ESP
Italy,Spain,2015,149126.1550999917,ITA,ESP
Italy,Spain,2016,156209.00010450455,ITA,ESP
Italy,Sweden,2008,53945.2457407632,ITA,SWE
Italy,Sweden,2009,29579.529436246892,ITA,SWE
Italy,Sweden,2010,37588.83265786458,ITA,SWE
Italy,Sweden,2011,42011.405211722915,ITA,SWE
Italy,Sweden,2012,38079.9899714724,ITA,SWE
Italy,Sweden,2013,34823.288647160574,ITA,SWE
Italy,Sweden,2014,33274.671241187745,ITA,SWE
Italy,Sweden,2015,31617.79579009326,ITA,SWE
Italy,Sweden,2016,34119.15583587186,ITA,SWE
Italy,Taiwan,2008,190705.73214769026,ITA,TWN
Italy,Taiwan,2009,137934.78916396445,ITA,TWN
Italy,Taiwan,2010,159535.6699564448,ITA,TWN
Italy,Taiwan,2011,213379.09055565123,ITA,TWN
Italy,Taiwan,2012,206306.16681177806,ITA,TWN
Italy,Taiwan,2013,192148.64166699606,ITA,TWN
Italy,Taiwan,2014,188151.46431017408,ITA,TWN
Italy,Taiwan,2015,167311.3200851418,ITA,TWN
Italy,Taiwan,2016,177043.5717988159,ITA,TWN
Italy,United Kingdom,2008,109852.76998505768,ITA,GBR
Italy,United Kingdom,2009,68276.73629083217,ITA,GBR
Italy,United Kingdom,2010,73903.63224742597,ITA,GBR
Italy,United Kingdom,2011,79801.92103108564,ITA,GBR
Italy,United Kingdom,2012,70538.3372127751,ITA,GBR
Italy,United Kingdom,2013,68158.43371980842,ITA,GBR
Italy,United Kingdom,2014,67235.55207464844,ITA,GBR
Italy,United Kingdom,2015,62896.30483216447,ITA,GBR
Italy,United Kingdom,2016,60422.34655733487,ITA,GBR
Italy,United States,2008,970193.0738828734,ITA,USA
Italy,United States,2009,588760.0255926116,ITA,USA
Italy,United States,2010,685512.9768962386,ITA,USA
Italy,United States,2011,905284.9215909519,ITA,USA
Italy,United States,2012,875814.8726006777,ITA,USA
Italy,United States,2013,807441.2302750234,ITA,USA
Italy,United States,2014,799391.326085777,ITA,USA
Italy,United States,2015,735485.8884946844,ITA,USA
Italy,United States,2016,791750.1097637839,ITA,USA
Japan,Australia,2008,262877.81773729326,JPN,AUS
Japan,Australia,2009,165371.15943863706,JPN,AUS
Japan,Australia,2010,194979.4872845417,JPN,AUS
Japan,Australia,2011,196484.24579545332,JPN,AUS
Japan,Australia,2012,162558.22552959115,JPN,AUS
Japan,Australia,2013,147068.6701124255,JPN,AUS
Japan,Australia,2014,142422.44155838678,JPN,AUS
Japan,Australia,2015,136073.27632472123,JPN,AUS
Japan,Australia,2016,147710.38025750828,JPN,AUS
Japan,Austria,2008,191183.8250417567,JPN,AUT
Japan,Austria,2009,118704.11159750243,JPN,AUT
Japan,Austria,2010,139503.7397095962,JPN,AUT
Japan,Austria,2011,152771.16820573254,JPN,AUT
Japan,Austria,2012,145509.0102493115,JPN,AUT
Japan,Austria,2013,142397.3564413255,JPN,AUT
Japan,Austria,2014,142878.4617347407,JPN,AUT
Japan,Austria,2015,135241.46738876402,JPN,AUT
Japan,Austria,2016,146851.39677899107,JPN,AUT
Japan,Belgium,2008,607187.7639126315,JPN,BEL
Japan,Belgium,2009,393748.7639818156,JPN,BEL
Japan,Belgium,2010,461878.9649966621,JPN,BEL
Japan,Belgium,2011,530706.0012814656,JPN,BEL
Japan,Belgium,2012,495437.56004989566,JPN,BEL
Japan,Belgium,2013,477431.3199510089,JPN,BEL
Japan,Belgium,2014,479836.7379729982,JPN,BEL
Japan,Belgium,2015,447706.9545618826,JPN,BEL
Japan,Belgium,2016,495048.2219774762,JPN,BEL
Japan,Brazil,2008,878924.9737714059,JPN,BRA
Japan,Brazil,2009,613291.546452477,JPN,BRA
Japan,Brazil,2010,720058.3233880645,JPN,BRA
Japan,Brazil,2011,837738.5465673787,JPN,BRA
Japan,Brazil,2012,780422.6710333414,JPN,BRA
Japan,Brazil,2013,763088.8671519805,JPN,BRA
Japan,Brazil,2014,756491.611109297,JPN,BRA
Japan,Brazil,2015,669621.0480931452,JPN,BRA
Japan,Brazil,2016,700643.0154942826,JPN,BRA
Japan,Canada,2008,472517.4750029427,JPN,CAN
Japan,Canada,2009,329432.25147219165,JPN,CAN
Japan,Canada,2010,404100.91343228787,JPN,CAN
Japan,Canada,2011,425598.46134224185,JPN,CAN
Japan,Canada,2012,417084.48938362394,JPN,CAN
Japan,Canada,2013,395898.7979086418,JPN,CAN
Japan,Canada,2014,385175.6969643272,JPN,CAN
Japan,Canada,2015,372514.53235256305,JPN,CAN
Japan,Canada,2016,400976.10141942895,JPN,CAN
Japan,China,2008,15511598.164899338,JPN,CHN
Japan,China,2009,13165569.130768137,JPN,CHN
Japan,China,2010,14537134.64667527,JPN,CHN
Japan,China,2011,16150387.338857383,JPN,CHN
Japan,China,2012,15530412.487467933,JPN,CHN
Japan,China,2013,15221274.625692386,JPN,CHN
Japan,China,2014,15494144.627225928,JPN,CHN
Japan,China,2015,14705032.729193423,JPN,CHN
Japan,China,2016,14813245.066419644,JPN,CHN
Japan,Czech Republic,2008,172793.37088684502,JPN,CZE
Japan,Czech Republic,2009,127085.14015876372,JPN,CZE
Japan,Czech Republic,2010,134913.60572733686,JPN,CZE
Japan,Czech Republic,2011,137633.05917794543,JPN,CZE
Japan,Czech Republic,2012,128260.02949942785,JPN,CZE
Japan,Czech Republic,2013,121839.39048952197,JPN,CZE
Japan,Czech Republic,2014,120439.25427357224,JPN,CZE
Japan,Czech Republic,2015,116751.3693726186,JPN,CZE
Japan,Czech Republic,2016,120187.64415966668,JPN,CZE
Japan,Finland,2008,167259.47410751856,JPN,FIN
Japan,Finland,2009,94344.25011221178,JPN,FIN
Japan,Finland,2010,117968.55057954829,JPN,FIN
Japan,Finland,2011,129258.66319434236,JPN,FIN
Japan,Finland,2012,124777.96626395028,JPN,FIN
Japan,Finland,2013,118896.77638306908,JPN,FIN
Japan,Finland,2014,118384.14523244563,JPN,FIN
Japan,Finland,2015,113414.40849860731,JPN,FIN
Japan,Finland,2016,124673.06420364483,JPN,FIN
Japan,France,2008,610611.0724645639,JPN,FRA
Japan,France,2009,411611.70897590194,JPN,FRA
Japan,France,2010,469110.1459492692,JPN,FRA
Japan,France,2011,544788.7782790567,JPN,FRA
Japan,France,2012,526092.6293446284,JPN,FRA
Japan,France,2013,479144.29547053995,JPN,FRA
Japan,France,2014,484569.6263283177,JPN,FRA
Japan,France,2015,440417.06458165386,JPN,FRA
Japan,France,2016,460949.6089810808,JPN,FRA
Japan,Germany,2008,1746411.2501140889,JPN,DEU
Japan,Germany,2009,1034447.978916144,JPN,DEU
Japan,Germany,2010,1225290.4669659468,JPN,DEU
Japan,Germany,2011,1393033.2277901396,JPN,DEU
Japan,Germany,2012,1331743.2537982191,JPN,DEU
Japan,Germany,2013,1271748.3877180615,JPN,DEU
Japan,Germany,2014,1260095.1471449027,JPN,DEU
Japan,Germany,2015,1163925.294867607,JPN,DEU
Japan,Germany,2016,1272147.908724159,JPN,DEU
Japan,Greece,2008,161775.36952011942,JPN,GRC
Japan,Greece,2009,111655.07814309832,JPN,GRC
Japan,Greece,2010,127867.50135612054,JPN,GRC
Japan,Greece,2011,137209.81802930328,JPN,GRC
Japan,Greece,2012,107135.62720777013,JPN,GRC
Japan,Greece,2013,97746.29683690876,JPN,GRC
Japan,Greece,2014,95788.01474384691,JPN,GRC
Japan,Greece,2015,88264.15143231893,JPN,GRC
Japan,Greece,2016,100458.12439190038,JPN,GRC
Japan,India,2008,2506837.270368987,JPN,IND
Japan,India,2009,2419658.5407040995,JPN,IND
Japan,India,2010,2718743.745907067,JPN,IND
Japan,India,2011,3268541.38238963,JPN,IND
Japan,India,2012,3226803.490549351,JPN,IND
Japan,India,2013,3140698.947749843,JPN,IND
Japan,India,2014,3169977.598319457,JPN,IND
Japan,India,2015,3040041.4955448383,JPN,IND
Japan,India,2016,3407446.7984782523,JPN,IND
Japan,Indonesia,2008,352174.96604248864,JPN,IDN
Japan,Indonesia,2009,220666.69592676108,JPN,IDN
Japan,Indonesia,2010,252422.03822658167,JPN,IDN
Japan,Indonesia,2011,266644.81662221067,JPN,IDN
Japan,Indonesia,2012,205738.16875164636,JPN,IDN
Japan,Indonesia,2013,201994.51538820783,JPN,IDN
Japan,Indonesia,2014,224061.98198224086,JPN,IDN
Japan,Indonesia,2015,207890.25929492372,JPN,IDN
Japan,Indonesia,2016,219814.51096652992,JPN,IDN
Japan,Italy,2008,1528407.352980934,JPN,ITA
Japan,Italy,2009,865076.745688942,JPN,ITA
Japan,Italy,2010,1029913.8733406786,JPN,ITA
Japan,Italy,2011,1285608.5935207556,JPN,ITA
Japan,Italy,2012,1244132.403460428,JPN,ITA
Japan,Italy,2013,1147245.0131550152,JPN,ITA
Japan,Italy,2014,1133627.6942667568,JPN,ITA
Japan,Italy,2015,1038659.3476932512,JPN,ITA
Japan,Italy,2016,1143236.2673749474,JPN,ITA
Japan,Japan,2008,3983540.598158812,JPN,JPN
Japan,Japan,2009,2451530.627430165,JPN,JPN
Japan,Japan,2010,2888605.41486469,JPN,JPN
Japan,Japan,2011,3190433.335502386,JPN,JPN
Japan,Japan,2012,3076261.1148506203,JPN,JPN
Japan,Japan,2013,2986806.365749108,JPN,JPN
Japan,Japan,2014,3017431.9076726846,JPN,JPN
Japan,Japan,2015,2812651.5426276233,JPN,JPN
Japan,Japan,2016,3041792.2817567317,JPN,JPN
Japan,Mexico,2008,769641.1321285237,JPN,MEX
Japan,Mexico,2009,542000.5766398786,JPN,MEX
Japan,Mexico,2010,641742.1128076158,JPN,MEX
Japan,Mexico,2011,804861.1950221776,JPN,MEX
Japan,Mexico,2012,779376.7038153524,JPN,MEX
Japan,Mexico,2013,774664.4001155237,JPN,MEX
Japan,Mexico,2014,774922.4719091641,JPN,MEX
Japan,Mexico,2015,735017.2216655458,JPN,MEX
Japan,Mexico,2016,800603.9586549853,JPN,MEX
Japan,Netherlands,2008,238057.1792490623,JPN,NLD
Japan,Netherlands,2009,132038.25947672848,JPN,NLD
Japan,Netherlands,2010,152025.37209133094,JPN,NLD
Japan,Netherlands,2011,163835.07663173156,JPN,NLD
Japan,Netherlands,2012,154374.42532882967,JPN,NLD
Japan,Netherlands,2013,144729.26096967663,JPN,NLD
Japan,Netherlands,2014,146346.586793333,JPN,NLD
Japan,Netherlands,2015,138622.5356913605,JPN,NLD
Japan,Netherlands,2016,149926.39758710732,JPN,NLD
Japan,Poland,2008,430021.2122480974,JPN,POL
Japan,Poland,2009,267759.13331859105,JPN,POL
Japan,Poland,2010,306093.22457355825,JPN,POL
Japan,Poland,2011,352625.82958262955,JPN,POL
Japan,Poland,2012,331615.7938953685,JPN,POL
Japan,Poland,2013,295445.1722263764,JPN,POL
Japan,Poland,2014,294482.62862736965,JPN,POL
Japan,Poland,2015,280354.867815833,JPN,POL
Japan,Poland,2016,307445.40798813285,JPN,POL
Japan,RoW Africa,2008,617976.1158219317,JPN,RoW Africa
Japan,RoW Africa,2009,449961.6098228606,JPN,RoW Africa
Japan,RoW Africa,2010,499279.090301809,JPN,RoW Africa
Japan,RoW Africa,2011,512094.05408788746,JPN,RoW Africa
Japan,RoW Africa,2012,490744.9744817732,JPN,RoW Africa
Japan,RoW Africa,2013,474777.0464401485,JPN,RoW Africa
Japan,RoW Africa,2014,472030.48239230894,JPN,RoW Africa
Japan,RoW Africa,2015,447374.1238510582,JPN,RoW Africa
Japan,RoW Africa,2016,482279.07955549314,JPN,RoW Africa
Japan,RoW America,2008,514306.1123697462,JPN,RoW America
Japan,RoW America,2009,404074.6904080314,JPN,RoW America
Japan,RoW America,2010,433356.778892954,JPN,RoW America
Japan,RoW America,2011,444506.60173094005,JPN,RoW America
Japan,RoW America,2012,427043.4268999181,JPN,RoW America
Japan,RoW America,2013,414249.6210705075,JPN,RoW America
Japan,RoW America,2014,413762.3458513001,JPN,RoW America
Japan,RoW America,2015,396722.68167902913,JPN,RoW America
Japan,RoW America,2016,422933.29220467305,JPN,RoW America
Japan,RoW Asia and Pacific,2008,2275629.0398577405,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2009,1355379.9139155888,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2010,1553683.8245745448,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2011,1763841.372435393,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2012,1708964.6728507462,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2013,1680027.2381759062,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2014,1684398.2817380205,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2015,1590753.0368765208,JPN,RoW Asia and Pacific
Japan,RoW Asia and Pacific,2016,1757950.5311728471,JPN,RoW Asia and Pacific
Japan,RoW EU27,2008,444252.30688439286,JPN,RoW EU27
Japan,RoW EU27,2009,320820.66597822966,JPN,RoW EU27
Japan,RoW EU27,2010,353769.14489269874,JPN,RoW EU27
Japan,RoW EU27,2011,387510.35422988853,JPN,RoW EU27
Japan,RoW EU27,2012,374871.09856905555,JPN,RoW EU27
Japan,RoW EU27,2013,362820.46178483387,JPN,RoW EU27
Japan,RoW EU27,2014,367928.5345428182,JPN,RoW EU27
Japan,RoW EU27,2015,349610.8131197221,JPN,RoW EU27
Japan,RoW EU27,2016,381390.75734009675,JPN,RoW EU27
Japan,RoW Europe,2008,1095506.2909932684,JPN,RoW Europe
Japan,RoW Europe,2009,789642.6414124165,JPN,RoW Europe
Japan,RoW Europe,2010,864816.531439587,JPN,RoW Europe
Japan,RoW Europe,2011,875912.4566052861,JPN,RoW Europe
Japan,RoW Europe,2012,834049.8740183368,JPN,RoW Europe
Japan,RoW Europe,2013,798036.2155944202,JPN,RoW Europe
Japan,RoW Europe,2014,792069.2371767259,JPN,RoW Europe
Japan,RoW Europe,2015,752709.2722869059,JPN,RoW Europe
Japan,RoW Europe,2016,813288.2365177635,JPN,RoW Europe
Japan,RoW Middle East,2008,1645685.06214406,JPN,RoW Middle East
Japan,RoW Middle East,2009,1035640.8370744304,JPN,RoW Middle East
Japan,RoW Middle East,2010,1142808.937575874,JPN,RoW Middle East
Japan,RoW Middle East,2011,1175367.024051239,JPN,RoW Middle East
Japan,RoW Middle East,2012,1129510.7825532802,JPN,RoW Middle East
Japan,RoW Middle East,2013,1084278.7230842267,JPN,RoW Middle East
Japan,RoW Middle East,2014,1080333.6514653112,JPN,RoW Middle East
Japan,RoW Middle East,2015,1025772.9559688193,JPN,RoW Middle East
Japan,RoW Middle East,2016,1104427.5303238006,JPN,RoW Middle East
Japan,Russia,2008,2501827.090299315,JPN,RUS
Japan,Russia,2009,1554873.200371192,JPN,RUS
Japan,Russia,2010,1845075.0780370643,JPN,RUS
Japan,Russia,2011,2071706.104904452,JPN,RUS
Japan,Russia,2012,2023757.3024005902,JPN,RUS
Japan,Russia,2013,1987901.4933132543,JPN,RUS
Japan,Russia,2014,2002273.3571844841,JPN,RUS
Japan,Russia,2015,1892903.3451922412,JPN,RUS
Japan,Russia,2016,2082534.002967609,JPN,RUS
Japan,Slovakia,2008,118398.09987094026,JPN,SVK
Japan,Slovakia,2009,82330.21102564847,JPN,SVK
Japan,Slovakia,2010,94134.28263336007,JPN,SVK
Japan,Slovakia,2011,97632.36290628675,JPN,SVK
Japan,Slovakia,2012,94159.23260658189,JPN,SVK
Japan,Slovakia,2013,90253.39023712798,JPN,SVK
Japan,Slovakia,2014,91094.52292585224,JPN,SVK
Japan,Slovakia,2015,86764.70254491303,JPN,SVK
Japan,Slovakia,2016,91555.64005643947,JPN,SVK
Japan,South Korea,2008,2262011.326836341,JPN,KOR
Japan,South Korea,2009,1488272.945221152,JPN,KOR
Japan,South Korea,2010,1770168.1265146476,JPN,KOR
Japan,South Korea,2011,2166746.209818916,JPN,KOR
Japan,South Korea,2012,2106110.958569674,JPN,KOR
Japan,South Korea,2013,2053332.8238420177,JPN,KOR
Japan,South Korea,2014,2067313.2565664998,JPN,KOR
Japan,South Korea,2015,1841337.6251278564,JPN,KOR
Japan,South Korea,2016,1997946.8136256966,JPN,KOR
Japan,Spain,2008,1055589.3440807136,JPN,ESP
Japan,Spain,2009,614448.7092193892,JPN,ESP
Japan,Spain,2010,720653.3558363557,JPN,ESP
Japan,Spain,2011,808049.3104487134,JPN,ESP
Japan,Spain,2012,705212.9769995832,JPN,ESP
Japan,Spain,2013,674846.2223586778,JPN,ESP
Japan,Spain,2014,677824.2102322091,JPN,ESP
Japan,Spain,2015,641287.6809074025,JPN,ESP
Japan,Spain,2016,668448.5682118433,JPN,ESP
Japan,Sweden,2008,205978.7060881155,JPN,SWE
Japan,Sweden,2009,111270.78098841108,JPN,SWE
Japan,Sweden,2010,145599.55030367814,JPN,SWE
Japan,Sweden,2011,160248.33188775665,JPN,SWE
Japan,Sweden,2012,145320.20471843096,JPN,SWE
Japan,Sweden,2013,140837.16905027954,JPN,SWE
Japan,Sweden,2014,138429.08508311847,JPN,SWE
Japan,Sweden,2015,131187.08908055103,JPN,SWE
Japan,Sweden,2016,141512.17809190194,JPN,SWE
Japan,Taiwan,2008,741050.1103269788,JPN,TWN
Japan,Taiwan,2009,527327.2533483743,JPN,TWN
Japan,Taiwan,2010,623608.4629226131,JPN,TWN
Japan,Taiwan,2011,820525.4130264381,JPN,TWN
Japan,Taiwan,2012,793688.2782849824,JPN,TWN
Japan,Taiwan,2013,781040.8608562138,JPN,TWN
Japan,Taiwan,2014,785370.1379785424,JPN,TWN
Japan,Taiwan,2015,696566.473253591,JPN,TWN
Japan,Taiwan,2016,736308.676522498,JPN,TWN
Japan,United Kingdom,2008,424497.15946790844,JPN,GBR
Japan,United Kingdom,2009,262449.51825282414,JPN,GBR
Japan,United Kingdom,2010,290658.11273890804,JPN,GBR
Japan,United Kingdom,2011,311162.22857024596,JPN,GBR
Japan,United Kingdom,2012,275474.81909039617,JPN,GBR
Japan,United Kingdom,2013,282181.1111134086,JPN,GBR
Japan,United Kingdom,2014,285737.57338075055,JPN,GBR
Japan,United Kingdom,2015,266832.286184676,JPN,GBR
Japan,United Kingdom,2016,254516.85556865885,JPN,GBR
Japan,United States,2008,3777945.892478425,JPN,USA
Japan,United States,2009,2259133.701256366,JPN,USA
Japan,United States,2010,2695564.3262908617,JPN,USA
Japan,United States,2011,3508854.740630856,JPN,USA
Japan,United States,2012,3402215.642737362,JPN,USA
Japan,United States,2013,3320578.784303291,JPN,USA
Japan,United States,2014,3375457.983986444,JPN,USA
Japan,United States,2015,3099230.393234073,JPN,USA
Japan,United States,2016,3329171.204192297,JPN,USA
Mexico,Australia,2008,102045.131186353,MEX,AUS
Mexico,Australia,2009,80579.00038039559,MEX,AUS
Mexico,Australia,2010,96697.34720214929,MEX,AUS
Mexico,Australia,2011,89004.17347701725,MEX,AUS
Mexico,Australia,2012,73429.5522202965,MEX,AUS
Mexico,Australia,2013,82622.9108721473,MEX,AUS
Mexico,Australia,2014,72906.54982861219,MEX,AUS
Mexico,Australia,2015,72476.87546989776,MEX,AUS
Mexico,Australia,2016,74856.18643942151,MEX,AUS
Mexico,Austria,2008,82537.37658910491,MEX,AUT
Mexico,Austria,2009,69445.35512289409,MEX,AUT
Mexico,Austria,2010,78388.3769652887,MEX,AUT
Mexico,Austria,2011,79670.64622521665,MEX,AUT
Mexico,Austria,2012,85829.58009947115,MEX,AUT
Mexico,Austria,2013,108407.73685252876,MEX,AUT
Mexico,Austria,2014,100806.37775121258,MEX,AUT
Mexico,Austria,2015,100351.62758045665,MEX,AUT
Mexico,Austria,2016,102774.03561216877,MEX,AUT
Mexico,Belgium,2008,146518.3378251514,MEX,BEL
Mexico,Belgium,2009,112528.67665452423,MEX,BEL
Mexico,Belgium,2010,128399.93772288394,MEX,BEL
Mexico,Belgium,2011,141933.7246470112,MEX,BEL
Mexico,Belgium,2012,139171.81318706792,MEX,BEL
Mexico,Belgium,2013,151303.21544111386,MEX,BEL
Mexico,Belgium,2014,145759.01444007418,MEX,BEL
Mexico,Belgium,2015,141301.1638526026,MEX,BEL
Mexico,Belgium,2016,152731.755691892,MEX,BEL
Mexico,Brazil,2008,474583.36428308295,MEX,BRA
Mexico,Brazil,2009,397917.3705998595,MEX,BRA
Mexico,Brazil,2010,460243.8395630562,MEX,BRA
Mexico,Brazil,2011,463946.4643033206,MEX,BRA
Mexico,Brazil,2012,452159.62099767156,MEX,BRA
Mexico,Brazil,2013,536611.5015996738,MEX,BRA
Mexico,Brazil,2014,506126.5464852904,MEX,BRA
Mexico,Brazil,2015,494944.2100546221,MEX,BRA
Mexico,Brazil,2016,494064.17870234465,MEX,BRA
Mexico,Canada,2008,159932.07295435987,MEX,CAN
Mexico,Canada,2009,131191.802413787,MEX,CAN
Mexico,Canada,2010,162055.48200016777,MEX,CAN
Mexico,Canada,2011,161150.6305607502,MEX,CAN
Mexico,Canada,2012,171923.92301503406,MEX,CAN
Mexico,Canada,2013,189953.9172115752,MEX,CAN
Mexico,Canada,2014,177506.6110812184,MEX,CAN
Mexico,Canada,2015,173466.37353830092,MEX,CAN
Mexico,Canada,2016,179593.29440882514,MEX,CAN
Mexico,China,2008,7179762.492272618,MEX,CHN
Mexico,China,2009,8194376.79007329,MEX,CHN
Mexico,China,2010,9077526.34601219,MEX,CHN
Mexico,China,2011,8954978.209637828,MEX,CHN
Mexico,China,2012,9801032.016703641,MEX,CHN
Mexico,China,2013,13316275.906820579,MEX,CHN
Mexico,China,2014,12500972.039597537,MEX,CHN
Mexico,China,2015,12234052.238781739,MEX,CHN
Mexico,China,2016,12285935.88349945,MEX,CHN
Mexico,Czech Republic,2008,70090.9857204843,MEX,CZE
Mexico,Czech Republic,2009,63043.74413448875,MEX,CZE
Mexico,Czech Republic,2010,67432.34059449827,MEX,CZE
Mexico,Czech Republic,2011,64498.23370663159,MEX,CZE
Mexico,Czech Republic,2012,68031.30334777695,MEX,CZE
Mexico,Czech Republic,2013,82431.90718786516,MEX,CZE
Mexico,Czech Republic,2014,75912.34275101183,MEX,CZE
Mexico,Czech Republic,2015,75951.94583377293,MEX,CZE
Mexico,Czech Republic,2016,76649.80196999987,MEX,CZE
Mexico,Finland,2008,51672.59882865932,MEX,FIN
Mexico,Finland,2009,40497.343651951254,MEX,FIN
Mexico,Finland,2010,48418.70179922598,MEX,FIN
Mexico,Finland,2011,48358.27273511783,MEX,FIN
Mexico,Finland,2012,47734.20263138463,MEX,FIN
Mexico,Finland,2013,54606.735772699656,MEX,FIN
Mexico,Finland,2014,52109.1841320421,MEX,FIN
Mexico,Finland,2015,52986.18494389445,MEX,FIN
Mexico,Finland,2016,55823.50898792721,MEX,FIN
Mexico,France,2008,198660.40320806028,MEX,FRA
Mexico,France,2009,165700.81733628546,MEX,FRA
Mexico,France,2010,187150.76488074733,MEX,FRA
Mexico,France,2011,195452.55564686505,MEX,FRA
Mexico,France,2012,203739.6175378811,MEX,FRA
Mexico,France,2013,229867.62142490342,MEX,FRA
Mexico,France,2014,224232.49614854294,MEX,FRA
Mexico,France,2015,217679.15761823513,MEX,FRA
Mexico,France,2016,220356.38514443973,MEX,FRA
Mexico,Germany,2008,539807.0565057229,MEX,DEU
Mexico,Germany,2009,423031.04791283316,MEX,DEU
Mexico,Germany,2010,511642.4828617029,MEX,DEU
Mexico,Germany,2011,529187.0575149185,MEX,DEU
Mexico,Germany,2012,552041.4896496556,MEX,DEU
Mexico,Germany,2013,641163.9573434718,MEX,DEU
Mexico,Germany,2014,607321.4570434121,MEX,DEU
Mexico,Germany,2015,594842.2927159999,MEX,DEU
Mexico,Germany,2016,617573.4227474164,MEX,DEU
Mexico,Greece,2008,20377.34239802374,MEX,GRC
Mexico,Greece,2009,20817.568613953285,MEX,GRC
Mexico,Greece,2010,23732.047949460175,MEX,GRC
Mexico,Greece,2011,27703.946346658355,MEX,GRC
Mexico,Greece,2012,21824.185125905056,MEX,GRC
Mexico,Greece,2013,20197.75528953361,MEX,GRC
Mexico,Greece,2014,19482.959049043282,MEX,GRC
Mexico,Greece,2015,18295.053556160103,MEX,GRC
Mexico,Greece,2016,20774.653322324717,MEX,GRC
Mexico,India,2008,961214.7307178786,MEX,IND
Mexico,India,2009,1082054.8198085085,MEX,IND
Mexico,India,2010,1177677.759215117,MEX,IND
Mexico,India,2011,1201192.2858554847,MEX,IND
Mexico,India,2012,1276223.1640115718,MEX,IND
Mexico,India,2013,1566166.5890682964,MEX,IND
Mexico,India,2014,1455692.3093340155,MEX,IND
Mexico,India,2015,1483576.1739819264,MEX,IND
Mexico,India,2016,1595241.1757969074,MEX,IND
Mexico,Indonesia,2008,62757.68556964438,MEX,IDN
Mexico,Indonesia,2009,59268.69699048772,MEX,IDN
Mexico,Indonesia,2010,67116.22820528991,MEX,IDN
Mexico,Indonesia,2011,75607.48598026816,MEX,IDN
Mexico,Indonesia,2012,65854.70847068256,MEX,IDN
Mexico,Indonesia,2013,74159.20316944079,MEX,IDN
Mexico,Indonesia,2014,69400.99288898039,MEX,IDN
Mexico,Indonesia,2015,67173.31603016768,MEX,IDN
Mexico,Indonesia,2016,69783.34677912481,MEX,IDN
Mexico,Italy,2008,298446.38983615,MEX,ITA
Mexico,Italy,2009,223657.71314119553,MEX,ITA
Mexico,Italy,2010,271127.61959273706,MEX,ITA
Mexico,Italy,2011,332141.7660717998,MEX,ITA
Mexico,Italy,2012,335278.1729431464,MEX,ITA
Mexico,Italy,2013,327922.73831276724,MEX,ITA
Mexico,Italy,2014,305470.00135771395,MEX,ITA
Mexico,Italy,2015,276672.37572671287,MEX,ITA
Mexico,Italy,2016,298433.7836315326,MEX,ITA
Mexico,Japan,2008,1448391.1728950522,MEX,JPN
Mexico,Japan,2009,1181829.7475173385,MEX,JPN
Mexico,Japan,2010,1365268.159659671,MEX,JPN
Mexico,Japan,2011,1344349.5061762552,MEX,JPN
Mexico,Japan,2012,1449376.6051945868,MEX,JPN
Mexico,Japan,2013,1780295.7607899231,MEX,JPN
Mexico,Japan,2014,1681982.9602823225,MEX,JPN
Mexico,Japan,2015,1623825.5701073548,MEX,JPN
Mexico,Japan,2016,1655789.72417299,MEX,JPN
Mexico,Mexico,2008,213401.32475263096,MEX,MEX
Mexico,Mexico,2009,210267.49333502346,MEX,MEX
Mexico,Mexico,2010,245588.88251039595,MEX,MEX
Mexico,Mexico,2011,270426.68468039867,MEX,MEX
Mexico,Mexico,2012,293744.5016687644,MEX,MEX
Mexico,Mexico,2013,373619.2302089905,MEX,MEX
Mexico,Mexico,2014,341255.5034991911,MEX,MEX
Mexico,Mexico,2015,336384.7725746069,MEX,MEX
