exporter,importer,tonnes,year,yearly_share,total_source_1,exp_ISO3,imp_ISO3
South Korea,Slovakia,326155.6160001979,2014,0.00020061987385687103,1625739313.5083332,KOR,SVK
Spain,Slovakia,58241.499375648455,2014,3.582462384449801e-05,1625739313.5083332,ESP,SVK
Sweden,Slovakia,19609.82454879734,2014,1.2062096540237737e-05,1625739313.5083332,SWE,SVK
Taiwan,Slovakia,89043.21661096557,2014,5.4770906916688245e-05,1625739313.5083332,TWN,SVK
United Kingdom,Slovakia,44951.107857959,2014,2.76496406800638e-05,1625739313.5083332,GBR,SVK
United States,Slovakia,358932.98794919625,2014,0.0002207813915594017,1625739313.5083332,USA,SVK
Australia,South Korea,352589.2248147769,2014,0.00021687931262109422,1625739313.5083332,AUS,KOR
Austria,South Korea,583024.1625086331,2014,0.0003586209410477202,1625739313.5083332,AUT,KOR
Belgium,South Korea,545193.5745599184,2014,0.0003353511661001755,1625739313.5083332,BEL,KOR
Brazil,South Korea,1307105.3603989698,2014,0.0008040067368354686,1625739313.5083332,BRA,KOR
Canada,South Korea,838761.4205061091,2014,0.0005159261472837661,1625739313.5083332,CAN,KOR
China,South Korea,40403199.18661833,2014,0.024852200381024512,1625739313.5083332,CHN,KOR
Czech Republic,South Korea,292089.92282093636,2014,0.00017966590362547641,1625739313.5083332,CZE,KOR
Finland,South Korea,256287.19188393862,2014,0.0001576434731905897,1625739313.5083332,FIN,KOR
France,South Korea,1177711.8126577616,2014,0.0007244161489312013,1625739313.5083332,FRA,KOR
Germany,South Korea,2968304.7602443625,2014,0.0018258184049438917,1625739313.5083332,DEU,KOR
Greece,South Korea,97029.49076124486,2014,5.968330220904602e-05,1625739313.5083332,GRC,KOR
India,South Korea,3728262.240696664,2014,0.0022932718731215906,1625739313.5083332,IND,KOR
Indonesia,South Korea,249661.34536397769,2014,0.00015356788341742834,1625739313.5083332,IDN,KOR
Italy,South Korea,1462362.8596193888,2014,0.0008995063645619917,1625739313.5083332,ITA,KOR
Japan,South Korea,7474687.113201933,2014,0.004597715667631617,1625739313.5083332,JPN,KOR
Mexico,South Korea,943440.2738120068,2014,0.0005803146088508309,1625739313.5083332,MEX,KOR
Netherlands,South Korea,525204.8688159849,2014,0.0003230560179310647,1625739313.5083332,NLD,KOR
Poland,South Korea,439050.0567769512,2014,0.00027006178243268563,1625739313.5083332,POL,KOR
RoW Africa,South Korea,526378.4237037123,2014,0.0003237778771356593,1625739313.5083332,RoW Africa,KOR
RoW America,South Korea,564168.0033955594,2014,0.0003470224277089597,1625739313.5083332,RoW America,KOR
RoW Asia and Pacific,South Korea,2093265.6653127747,2014,0.0012875776872218973,1625739313.5083332,RoW Asia and Pacific,KOR
RoW EU27,South Korea,655047.2492188108,2014,0.0004029226849446261,1625739313.5083332,RoW EU27,KOR
RoW Europe,South Korea,1336674.1007758628,2014,0.000822194609965684,1625739313.5083332,RoW Europe,KOR
RoW Middle East,South Korea,790130.8861572878,2014,0.00048601327383305463,1625739313.5083332,RoW Middle East,KOR
Russia,South Korea,3003230.742907962,2014,0.0018473015433372356,1625739313.5083332,RUS,KOR
Slovakia,South Korea,356677.5467252793,2014,0.00021939405891315493,1625739313.5083332,SVK,KOR
South Korea,South Korea,4620967.210084867,2014,0.00284237895441727,1625739313.5083332,KOR,KOR
Spain,South Korea,825164.5380768037,2014,0.0005075626400988636,1625739313.5083332,ESP,KOR
Sweden,South Korea,277831.63708196196,2014,0.00017089556411255345,1625739313.5083332,SWE,KOR
Taiwan,South Korea,1261562.7426307513,2014,0.0007759932555904725,1625739313.5083332,TWN,KOR
United Kingdom,South Korea,636866.4811279434,2014,0.0003917396078425331,1625739313.5083332,GBR,KOR
United States,South Korea,5085356.421044993,2014,0.0031280269713542404,1625739313.5083332,USA,KOR
Australia,Spain,78865.91697568771,2014,4.85108014060973e-05,1625739313.5083332,AUS,ESP
Austria,Spain,130408.79243403969,2014,8.021506975347634e-05,1625739313.5083332,AUT,ESP
Belgium,Spain,121946.98122076217,2014,7.501016934726238e-05,1625739313.5083332,BEL,ESP
Brazil,Spain,292368.72219094215,2014,0.00017983739444672262,1625739313.5083332,BRA,ESP
Canada,Spain,187611.2009058147,2014,0.00011540054383070257,1625739313.5083332,CAN,ESP
China,Spain,9037245.235203387,2014,0.005558852615614665,1625739313.5083332,CHN,ESP
Czech Republic,Spain,65333.64384220824,2014,4.018703570698474e-05,1625739313.5083332,CZE,ESP
Finland,Spain,57325.41388668667,2014,3.526113529418124e-05,1625739313.5083332,FIN,ESP
France,Spain,263426.4287461679,2014,0.00016203485181009474,1625739313.5083332,FRA,ESP
Germany,Spain,663939.9503683524,2014,0.0004083926278042541,1625739313.5083332,DEU,ESP
Greece,Spain,21703.213477600904,2014,1.3349750047420291e-05,1625739313.5083332,GRC,ESP
India,Spain,833924.56241794,2014,0.0005129509728213049,1625739313.5083332,IND,ESP
Indonesia,Spain,55843.36799929595,2014,3.434952180542795e-05,1625739313.5083332,IDN,ESP
Italy,Spain,327096.1735342035,2014,0.0002011984152787278,1625739313.5083332,ITA,ESP
Japan,Spain,1671911.6778700564,2014,0.0010284008413760282,1625739313.5083332,JPN,ESP
Mexico,Spain,211025.39292946405,2014,0.0001298027249363078,1625739313.5083332,MEX,ESP
Netherlands,Spain,117475.97794783366,2014,7.226003392531696e-05,1625739313.5083332,NLD,ESP
Poland,Spain,98205.16832306105,2014,6.0406467080589345e-05,1625739313.5083332,POL,ESP
RoW Africa,Spain,117738.47337430519,2014,7.242149611319077e-05,1625739313.5083332,RoW Africa,ESP
RoW America,Spain,126191.10999015262,2014,7.762075318079942e-05,1625739313.5083332,RoW America,ESP
RoW Asia and Pacific,Spain,468214.2890241143,2014,0.00028800084068442155,1625739313.5083332,RoW Asia and Pacific,ESP
RoW EU27,Spain,146518.66290879072,2014,9.012432786201407e-05,1625739313.5083332,RoW EU27,ESP
RoW Europe,Spain,298982.55527882517,2014,0.00018390559470055692,1625739313.5083332,RoW Europe,ESP
RoW Middle East,Spain,176733.6898008527,2014,0.00010870973490790644,1625739313.5083332,RoW Middle East,ESP
Russia,Spain,671752.0684648834,2014,0.0004131978988779249,1625739313.5083332,RUS,ESP
Slovakia,Spain,79780.37658662393,2014,4.907328987109162e-05,1625739313.5083332,SVK,ESP
South Korea,Spain,1033601.6622274789,2014,0.0006357733085736694,1625739313.5083332,KOR,ESP
Spain,Spain,184569.8992805089,2014,0.00011352982470615688,1625739313.5083332,ESP,ESP
Sweden,Spain,62144.400220368276,2014,3.822531675528048e-05,1625739313.5083332,SWE,ESP
Taiwan,Spain,282181.90600769717,2014,0.0001735714352621213,1625739313.5083332,TWN,ESP
United Kingdom,Spain,142452.05163144734,2014,8.76229358838822e-05,1625739313.5083332,GBR,ESP
United States,Spain,1137474.6026363387,2014,0.0006996660492767916,1625739313.5083332,USA,ESP
Australia,Sweden,22806.803995052676,2014,1.402857383440877e-05,1625739313.5083332,AUS,SWE
Austria,Sweden,37712.2020920027,2014,2.3196955242855048e-05,1625739313.5083332,AUT,SWE
Belgium,Sweden,35265.17824073803,2014,2.169177920944536e-05,1625739313.5083332,BEL,SWE
Brazil,Sweden,84548.50261683066,2014,5.2006186917123655e-05,1625739313.5083332,BRA,SWE
Canada,Sweden,54254.25288240309,2014,3.337204952331676e-05,1625739313.5083332,CAN,SWE
China,Sweden,2613431.331649169,2014,0.0016075340676909656,1625739313.5083332,CHN,SWE
Czech Republic,Sweden,18893.476884898962,2014,1.1621467678066407e-05,1625739313.5083332,CZE,SWE
Finland,Sweden,16577.620098158466,2014,1.019697313118675e-05,1625739313.5083332,FIN,SWE
France,Sweden,76178.84384736027,2014,4.685796991829329e-05,1625739313.5083332,FRA,SWE
Germany,Sweden,192001.14899765037,2014,0.00011810082182444942,1625739313.5083332,DEU,SWE
Greece,Sweden,6276.231129285272,2014,3.860539680092507e-06,1625739313.5083332,GRC,SWE
India,Sweden,241158.0678091509,2014,0.00014833747686689917,1625739313.5083332,IND,SWE
Indonesia,Sweden,16149.039940994326,2014,9.933351433905365e-06,1625739313.5083332,IDN,SWE
Italy,Sweden,94591.1447113469,2014,5.818346393261532e-05,1625739313.5083332,ITA,SWE
Japan,Sweden,483490.9550778267,2014,0.00029739759078253257,1625739313.5083332,JPN,SWE
Mexico,Sweden,61025.27353511649,2014,3.753693659743296e-05,1625739313.5083332,MEX,SWE
Netherlands,Sweden,33972.23100037825,2014,2.0896481199723485e-05,1625739313.5083332,NLD,SWE
Poland,Sweden,28399.41148165288,2014,1.7468613353740684e-05,1625739313.5083332,POL,SWE
RoW Africa,Sweden,34048.14401962032,2014,2.0943175659660147e-05,1625739313.5083332,RoW Africa,SWE
RoW America,Sweden,36492.51614124802,2014,2.244672060153202e-05,1625739313.5083332,RoW America,SWE
RoW Asia and Pacific,Sweden,135400.32184723776,2014,8.328538328512514e-05,1625739313.5083332,RoW Asia and Pacific,SWE
RoW EU27,Sweden,42370.92975791669,2014,2.6062560833618853e-05,1625739313.5083332,RoW EU27,SWE
RoW Europe,Sweden,86461.12229753594,2014,5.318264839825611e-05,1625739313.5083332,RoW Europe,SWE
RoW Middle East,Sweden,51108.643439479834,2014,3.1437170163024334e-05,1625739313.5083332,RoW Middle East,SWE
Russia,Sweden,194260.2936104033,2014,0.00011949043244281955,1625739313.5083332,RUS,SWE
Slovakia,Sweden,23071.247894396118,2014,1.4191234537232504e-05,1625739313.5083332,SVK,SWE
South Korea,Sweden,298901.5904242893,2014,0.00018385579283265404,1625739313.5083332,KOR,SWE
Spain,Sweden,53374.75610091382,2014,3.2831066861347836e-05,1625739313.5083332,ESP,SWE
Sweden,Sweden,17971.197574887337,2014,1.105416927890218e-05,1625739313.5083332,SWE,SWE
Taiwan,Sweden,81602.63745086777,2014,5.019417121356922e-05,1625739313.5083332,TWN,SWE
United Kingdom,Sweden,41194.929601254145,2014,2.5339197532448053e-05,1625739313.5083332,GBR,SWE
United States,Sweden,328940.03534935863,2014,0.0002023325834690609,1625739313.5083332,USA,SWE
Australia,Taiwan,98489.1550181961,2014,6.058114865024532e-05,1625739313.5083332,AUS,TWN
Austria,Taiwan,162856.81440060982,2014,0.00010017400271213596,1625739313.5083332,AUT,TWN
Belgium,Taiwan,152289.55566317233,2014,9.367403149926455e-05,1625739313.5083332,BEL,TWN
Brazil,Taiwan,365115.2601035349,2014,0.0002245841366261968,1625739313.5083332,BRA,TWN
Canada,Taiwan,234292.20427161187,2014,0.00014411425148230626,1625739313.5083332,CAN,TWN
China,Taiwan,11285872.546256777,2014,0.006941993991584019,1625739313.5083332,CHN,TWN
Czech Republic,Taiwan,81589.81753167398,2014,5.018628562017349e-05,1625739313.5083332,CZE,TWN
Finland,Taiwan,71588.99663303803,2014,4.4034733021587276e-05,1625739313.5083332,FIN,TWN
France,Taiwan,328971.604481022,2014,0.0002023520017924053,1625739313.5083332,FRA,TWN
Germany,Taiwan,829140.0163100543,2014,0.0005100079757072347,1625739313.5083332,DEU,TWN
Greece,Taiwan,27103.36087887125,2014,1.667140645100253e-05,1625739313.5083332,GRC,TWN
India,Taiwan,1041419.8192995336,2014,0.0006405822942499665,1625739313.5083332,IND,TWN
Indonesia,Taiwan,69738.19257678952,2014,4.2896294625670964e-05,1625739313.5083332,IDN,TWN
Italy,Taiwan,408483.51763651695,2014,0.00025126015852751485,1625739313.5083332,ITA,TWN
Japan,Taiwan,2087913.0296804742,2014,0.001284285255533849,1625739313.5083332,JPN,TWN
Mexico,Taiwan,263532.2656633571,2014,0.00016209995260227573,1625739313.5083332,MEX,TWN
Netherlands,Taiwan,146706.08406262065,2014,9.023961150698264e-05,1625739313.5083332,NLD,TWN
Poland,Taiwan,122640.36013160071,2014,7.543667001995772e-05,1625739313.5083332,POL,TWN
RoW Africa,Taiwan,147033.89849358023,2014,9.044125172582693e-05,1625739313.5083332,RoW Africa,TWN
RoW America,Taiwan,157589.70511397245,2014,9.693417868692309e-05,1625739313.5083332,RoW America,TWN
RoW Asia and Pacific,Taiwan,584714.3272351952,2014,0.00035966056942634064,1625739313.5083332,RoW Asia and Pacific,TWN
RoW EU27,Taiwan,182975.10649432035,2014,0.0001125488600626022,1625739313.5083332,RoW EU27,TWN
RoW Europe,Taiwan,373374.7269253905,2014,0.0002296645740328753,1625739313.5083332,RoW Europe,TWN
RoW Middle East,Taiwan,220708.17402098468,2014,0.0001357586497337621,1625739313.5083332,RoW Middle East,TWN
Russia,Taiwan,838895.9296532415,2014,0.0005160088845012368,1625739313.5083332,RUS,TWN
Slovakia,Taiwan,99631.1536780538,2014,6.128359746868058e-05,1625739313.5083332,SVK,TWN
South Korea,Taiwan,1290780.1385085923,2014,0.0007939650150448158,1625739313.5083332,KOR,TWN
Spain,Taiwan,230494.16610764514,2014,0.00014177806010622974,1625739313.5083332,ESP,TWN
Sweden,Taiwan,77607.03575110204,2014,4.773645756503645e-05,1625739313.5083332,SWE,TWN
Taiwan,Taiwan,352393.7839530668,2014,0.0002167590960155867,1625739313.5083332,TWN,TWN
United Kingdom,Taiwan,177896.65712572285,2014,0.00010942508165212736,1625739313.5083332,GBR,TWN
United States,Taiwan,1420498.513452483,2014,0.0008737554057095771,1625739313.5083332,USA,TWN
Australia,United Kingdom,45060.93204744894,2014,2.77171940624403e-05,1625739313.5083332,AUS,GBR
Austria,United Kingdom,74510.53814758647,2014,4.5831787131230335e-05,1625739313.5083332,AUT,GBR
Belgium,United Kingdom,69675.78337781549,2014,4.2857906429940275e-05,1625739313.5083332,BEL,GBR
Brazil,United Kingdom,167048.17955693198,2014,0.00010275213139580371,1625739313.5083332,BRA,GBR
Canada,United Kingdom,107193.78337231805,2014,6.59354070370573e-05,1625739313.5083332,CAN,GBR
China,United Kingdom,5163532.359259523,2014,0.003176113363535916,1625739313.5083332,CHN,GBR
Czech Republic,United Kingdom,37329.12071196715,2014,2.2961320060232284e-05,1625739313.5083332,CZE,GBR
Finland,United Kingdom,32753.52573795646,2014,2.0146849784467966e-05,1625739313.5083332,FIN,GBR
France,United Kingdom,150511.67094599182,2014,9.258044613634198e-05,1625739313.5083332,FRA,GBR
Germany,United Kingdom,379349.60285301344,2014,0.00023333974869216878,1625739313.5083332,DEU,GBR
Greece,United Kingdom,12400.37814420932,2014,7.62753169660971e-06,1625739313.5083332,GRC,GBR
India,United Kingdom,476472.23965019215,2014,0.000293080345471851,1625739313.5083332,IND,GBR
Indonesia,United Kingdom,31906.740073886656,2014,1.9625987886724687e-05,1625739313.5083332,IDN,GBR
Italy,United Kingdom,186890.09819388125,2014,0.00011495699011582233,1625739313.5083332,ITA,GBR
Japan,United Kingdom,955265.6589020896,2014,0.000587588459579435,1625739313.5083332,JPN,GBR
Mexico,United Kingdom,120571.7464869965,2014,7.4164255908165e-05,1625739313.5083332,MEX,GBR
Netherlands,United Kingdom,67121.22576046991,2014,4.1286585864509125e-05,1625739313.5083332,NLD,GBR
Poland,United Kingdom,56110.637829493375,2014,3.451392075178833e-05,1625739313.5083332,POL,GBR
RoW Africa,United Kingdom,67271.20655643298,2014,4.137883976691332e-05,1625739313.5083332,RoW Africa,GBR
RoW America,United Kingdom,72100.72238589931,2014,4.434949797105324e-05,1625739313.5083332,RoW America,GBR
RoW Asia and Pacific,United Kingdom,267519.5315122932,2014,0.00016455253882923461,1625739313.5083332,RoW Asia and Pacific,GBR
RoW EU27,United Kingdom,83715.09818698729,2014,5.149355588032791e-05,1625739313.5083332,RoW EU27,GBR
RoW Europe,United Kingdom,170827.06849081957,2014,0.00010507654398919348,1625739313.5083332,RoW Europe,GBR
RoW Middle East,United Kingdom,100978.79364866304,2014,6.211253723744403e-05,1625739313.5083332,RoW Middle East,GBR
Russia,United Kingdom,383813.1477330944,2014,0.000236085296421127,1625739313.5083332,RUS,GBR
Slovakia,United Kingdom,45583.41956438433,2014,2.8038578624278728e-05,1625739313.5083332,SVK,GBR
South Korea,United Kingdom,590560.0103787537,2014,0.0003632562769884242,1625739313.5083332,KOR,GBR
Spain,United Kingdom,105456.10042488913,2014,6.486654997431025e-05,1625739313.5083332,ESP,GBR
Sweden,United Kingdom,35506.90501100181,2014,2.1840466497902527e-05,1625739313.5083332,SWE,GBR
Taiwan,United Kingdom,161227.8265607086,2014,9.917200452806925e-05,1625739313.5083332,TWN,GBR
United Kingdom,United Kingdom,81391.58945049146,2014,5.006435458268462e-05,1625739313.5083332,GBR,GBR
United States,United Kingdom,649908.9907657008,2014,0.00039976211768121797,1625739313.5083332,USA,GBR
Australia,United States,420238.89964494266,2014,0.00025849095002695744,1625739313.5083332,AUS,USA
Austria,United States,694886.3255846677,2014,0.0004274278906899952,1625739313.5083332,AUT,USA
Belgium,United States,649797.3600450713,2014,0.0003996934530929276,1625739313.5083332,BEL,USA
Brazil,United States,1557893.6585991718,2014,0.000958267814313507,1625739313.5083332,BRA,USA
Canada,United States,999690.7177960095,2014,0.000614914525034573,1625739313.5083332,CAN,USA
China,United States,48155175.2678517,2014,0.02962047781444935,1625739313.5083332,CHN,USA
Czech Republic,United States,348131.8737557458,2014,0.00021413757474098344,1625739313.5083332,CZE,USA
Finland,United States,305459.83396825,2014,0.0001878897996930824,1625739313.5083332,FIN,USA
France,United States,1403673.9599032407,2014,0.0008634065426357457,1625739313.5083332,FRA,USA
Germany,United States,3537819.7474105144,2014,0.002176129787853826,1625739313.5083332,DEU,USA
Greece,United States,115646.09739331914,2014,7.113446567503847e-05,1625739313.5083332,GRC,USA
India,United States,4443586.775684163,2014,0.002733271403823616,1625739313.5083332,IND,USA
Indonesia,United States,297562.7185816038,2014,0.0001830322463811653,1625739313.5083332,IDN,USA
Italy,United States,1742939.70142099,2014,0.0010720905171812197,1625739313.5083332,ITA,USA
Japan,United States,8908820.962389406,2014,0.005479858233337692,1625739313.5083332,JPN,USA
Mexico,United States,1124453.816535534,2014,0.0006916569016892206,1625739313.5083332,MEX,USA
Netherlands,United States,625973.5112779445,2014,0.00038503929017198854,1625739313.5083332,NLD,USA
Poland,United States,523288.5715540314,2014,0.0003218772943521791,1625739313.5083332,POL,USA
RoW Africa,United States,627372.2373684212,2014,0.0003858996532565584,1625739313.5083332,RoW Africa,USA
RoW America,United States,672412.3233368992,2014,0.0004136040247964715,1625739313.5083332,RoW America,USA
RoW Asia and Pacific,United States,2494890.9261982297,2014,0.0015346192993354352,1625739313.5083332,RoW Asia and Pacific,USA
RoW EU27,United States,780728.14965188,2014,0.0004802296057952087,1625739313.5083332,RoW EU27,USA
RoW Europe,United States,1593135.6100109732,2014,0.0009799453065897745,1625739313.5083332,RoW Europe,USA
RoW Middle East,United States,941729.6630240832,2014,0.0005792624040024213,1625739313.5083332,RoW Middle East,USA
Russia,United States,3579446.8186160363,2014,0.002201734797746643,1625739313.5083332,RUS,USA
Slovakia,United States,425111.6238281286,2014,0.000261488185895401,1625739313.5083332,SVK,USA
South Korea,United States,5507570.94959603,2014,0.0033877331401371683,1625739313.5083332,KOR,USA
Spain,United States,983485.0624594814,2014,0.0006049463492010463,1625739313.5083332,ESP,USA
Sweden,United States,331137.91274889355,2014,0.00020368450833258158,1625739313.5083332,SWE,USA
Taiwan,United States,1503612.9851988528,2014,0.0009248795134037002,1625739313.5083332,TWN,USA
United Kingdom,United States,759059.1247760948,2014,0.0004669008853197078,1625739313.5083332,GBR,USA
United States,United States,6061060.379676472,2014,0.0037281871265060014,1625739313.5083332,USA,USA
Australia,Australia,31569.66151100666,2015,2.0018180237863094e-05,1577049518.7816665,AUS,AUS
Austria,Australia,52357.49125679693,2015,3.3199649493089585e-05,1577049518.7816665,AUT,AUS
Belgium,Australia,47875.33434265601,2015,3.035753397245358e-05,1577049518.7816665,BEL,AUS
Brazil,Australia,113316.49682614935,2015,7.18534804878485e-05,1577049518.7816665,BRA,AUS
Canada,Australia,74625.46071621493,2015,4.731966867715484e-05,1577049518.7816665,CAN,AUS
China,Australia,3597186.342688219,2015,0.0022809596654055535,1577049518.7816665,CHN,AUS
Czech Republic,Australia,26126.87099607131,2015,1.6566931275725162e-05,1577049518.7816665,CZE,AUS
Finland,Australia,23142.734176577505,2015,1.467470355303503e-05,1577049518.7816665,FIN,AUS
France,Australia,103297.80402831489,2015,6.550067248878561e-05,1577049518.7816665,FRA,AUS
Germany,Australia,263291.91559516743,2015,0.0001669522183416098,1577049518.7816665,DEU,AUS
Greece,Australia,8415.34054361276,2015,5.336129552934993e-06,1577049518.7816665,GRC,AUS
India,Australia,338417.976327288,2015,0.00021458931523515466,1577049518.7816665,IND,AUS
Indonesia,Australia,21182.882328412106,2015,1.3431970319344649e-05,1577049518.7816665,IDN,AUS
Italy,Australia,122863.11970612122,2015,7.790695107724827e-05,1577049518.7816665,ITA,AUS
Japan,Australia,654892.9831801881,2015,0.00041526469231360536,1577049518.7816665,JPN,AUS
Mexico,Australia,83111.74027857462,2015,5.270078034251058e-05,1577049518.7816665,MEX,AUS
Netherlands,Australia,47051.70979458065,2015,2.983527735446758e-05,1577049518.7816665,NLD,AUS
Poland,Australia,39685.16376724179,2015,2.516418368264058e-05,1577049518.7816665,POL,AUS
RoW Africa,Australia,47074.49714985289,2015,2.984972671385729e-05,1577049518.7816665,RoW Africa,AUS
RoW America,Australia,50552.23125812499,2015,3.2054942255192215e-05,1577049518.7816665,RoW America,AUS
RoW Asia and Pacific,Australia,187806.7339951153,2015,0.00011908740452246767,1577049518.7816665,RoW Asia and Pacific,AUS
RoW EU27,Australia,58987.478288255086,2015,3.740369442160907e-05,1577049518.7816665,RoW EU27,AUS
RoW Europe,Australia,119855.97392606635,2015,7.600013347625245e-05,1577049518.7816665,RoW Europe,AUS
RoW Middle East,Australia,70699.79900340423,2015,4.483042425834709e-05,1577049518.7816665,RoW Middle East,AUS
Russia,Australia,272194.10396361846,2015,0.00017259705590849122,1577049518.7816665,RUS,AUS
Slovakia,Australia,31793.843752774956,2015,2.0160333188102403e-05,1577049518.7816665,SVK,AUS
South Korea,Australia,408251.4442776678,2015,0.00025887040287299177,1577049518.7816665,KOR,AUS
Spain,Australia,75054.45689750709,2015,4.7591693224376136e-05,1577049518.7816665,ESP,AUS
Sweden,Australia,24698.19436209146,2015,1.5661013854004913e-05,1577049518.7816665,SWE,AUS
Taiwan,Australia,110879.66175428884,2015,7.030829433938624e-05,1577049518.7816665,TWN,AUS
United Kingdom,Australia,55665.330087486385,2015,3.5297135203776015e-05,1577049518.7816665,GBR,AUS
United States,Australia,434927.9217163764,2015,0.0002757858371196711,1577049518.7816665,USA,AUS
Australia,Austria,38564.51215316722,2015,2.445358353931704e-05,1577049518.7816665,AUS,AUT
Austria,Austria,63958.268532704344,2015,4.055565013717175e-05,1577049518.7816665,AUT,AUT
Belgium,Austria,58483.016008744045,2015,3.708381716125471e-05,1577049518.7816665,BEL,AUT
Brazil,Austria,138423.8885198702,2015,8.777396452763776e-05,1577049518.7816665,BRA,AUT
Canada,Austria,91160.1341217699,2015,5.7804230644700825e-05,1577049518.7816665,CAN,AUT
China,Austria,4394210.309970497,2015,0.002786348974866179,1577049518.7816665,CHN,AUT
Czech Republic,Austria,31915.77098269368,2015,2.023764669567883e-05,1577049518.7816665,CZE,AUT
Finland,Austria,28270.439960263167,2015,1.79261587055955e-05,1577049518.7816665,FIN,AUT
France,Austria,126185.36288058516,2015,8.00135705174739e-05,1577049518.7816665,FRA,AUT
Germany,Austria,321629.1659764935,2015,0.000203943606174754,1577049518.7816665,DEU,AUT
Greece,Austria,10279.92111231682,2015,6.518451697229183e-06,1577049518.7816665,GRC,AUT
India,Austria,413400.8167270223,2015,0.00026213559676070973,1577049518.7816665,IND,AUT
Indonesia,Austria,25876.343051249998,2015,1.6408072633788e-05,1577049518.7816665,IDN,AUT
Italy,Austria,150085.7402133814,2015,9.516869218496613e-05,1577049518.7816665,ITA,AUT
Japan,Austria,799996.7895688816,2015,0.0005072743626889477,1577049518.7816665,JPN,AUT
Mexico,Austria,101526.7029020224,2015,6.437762523808118e-05,1577049518.7816665,MEX,AUT
Netherlands,Austria,57476.89633952069,2015,3.644584120853978e-05,1577049518.7816665,NLD,AUT
Poland,Austria,48478.15771251276,2015,3.073978155737561e-05,1577049518.7816665,POL,AUT
RoW Africa,Austria,57504.73629537844,2015,3.6463494399214005e-05,1577049518.7816665,RoW Africa,AUT
RoW America,Austria,61753.023650839,2015,3.9157314285568956e-05,1577049518.7816665,RoW America,AUT
RoW Asia and Pacific,Austria,229418.83805934017,2015,0.00014547345237236135,1577049518.7816665,RoW Asia and Pacific,AUT
RoW EU27,Austria,72057.2580291312,2015,4.569118291529507e-05,1577049518.7816665,RoW EU27,AUT
RoW Europe,Austria,146412.3096403262,2015,9.283938639633557e-05,1577049518.7816665,RoW Europe,AUT
RoW Middle East,Austria,86364.6589871103,2015,5.476344145098908e-05,1577049518.7816665,RoW Middle East,AUT
Russia,Austria,332503.8060366753,2015,0.00021083916647940623,1577049518.7816665,RUS,AUT
Slovakia,Austria,38838.36563753366,2015,2.4627232800868447e-05,1577049518.7816665,SVK,AUT
South Korea,Austria,498707.1964914964,2015,0.00031622798812098654,1577049518.7816665,KOR,AUT
Spain,Austria,91684.17364565484,2015,5.813652174757614e-05,1577049518.7816665,ESP,AUT
Sweden,Austria,30170.54069097813,2015,1.913100402470943e-05,1577049518.7816665,SWE,AUT
Taiwan,Austria,135447.12165912517,2015,8.588641006261075e-05,1577049518.7816665,TWN,AUT
United Kingdom,Austria,67999.02570095786,2015,4.311787606611732e-05,1577049518.7816665,GBR,AUT
United States,Austria,531294.3491888337,2015,0.00033689135493936785,1577049518.7816665,USA,AUT
Australia,Belgium,57717.74963058929,2015,3.6598565196087534e-05,1577049518.7816665,AUS,BEL
Austria,Belgium,95723.43022952396,2015,6.069779616271917e-05,1577049518.7816665,AUT,BEL
Belgium,Belgium,87528.86553781109,2015,5.550165958354346e-05,1577049518.7816665,BEL,BEL
Brazil,Belgium,207172.73787614066,2015,0.00013136730039789101,1577049518.7816665,BRA,BEL
Canada,Belgium,136435.22165257618,2015,8.651295982004282e-05,1577049518.7816665,CAN,BEL
China,Belgium,6576614.594310065,2015,0.004170201706405999,1577049518.7816665,CHN,BEL
Czech Republic,Belgium,47766.88071429864,2015,3.0288764014969202e-05,1577049518.7816665,CZE,BEL
Finland,Belgium,42311.08513469833,2015,2.682926859987588e-05,1577049518.7816665,FIN,BEL
France,Belgium,188855.88941143098,2015,0.00011975266924866739,1577049518.7816665,FRA,BEL
Germany,Belgium,481367.73498741735,2015,0.00030523311364331353,1577049518.7816665,DEU,BEL
Greece,Belgium,15385.485361857716,2015,9.7558670026694e-06,1577049518.7816665,GRC,BEL
India,Belgium,618718.1864828948,2015,0.0003923264165863855,1577049518.7816665,IND,BEL
Indonesia,Belgium,38727.94288789548,2015,2.4557214232444873e-05,1577049518.7816665,IDN,BEL
Italy,Belgium,224626.49705662273,2015,0.00014243465051760431,1577049518.7816665,ITA,BEL
Japan,Belgium,1197318.7813010684,2015,0.0007592144489071243,1577049518.7816665,JPN,BEL
Mexico,Belgium,151950.39042946193,2015,9.63510584923482e-05,1577049518.7816665,MEX,BEL
Netherlands,Belgium,86023.05126857653,2015,5.4546829534580976e-05,1577049518.7816665,NLD,BEL
Poland,Belgium,72555.04682365837,2015,4.6006828548865117e-05,1577049518.7816665,POL,BEL
RoW Africa,Belgium,86064.71939445776,2015,5.4573251105612826e-05,1577049518.7816665,RoW Africa,BEL
RoW America,Belgium,92422.94236284427,2015,5.860497166521738e-05,1577049518.7816665,RoW America,BEL
RoW Asia and Pacific,Belgium,343360.7303369094,2015,0.00021772349330043182,1577049518.7816665,RoW Asia and Pacific,BEL
RoW EU27,Belgium,107844.82164470885,2015,6.838391588871811e-05,1577049518.7816665,RoW EU27,BEL
RoW Europe,Belgium,219128.6407932009,2015,0.0001389484846122565,1577049518.7816665,RoW Europe,BEL
